INDEX,GENERAL,FREE_GENERAL,CHOOSE,FREE_CHOOSE_INDEX,CHOOSE_TYPE,BASE_BET,SPLIT_UNLOCKED,COLLECT_LEVEL,LEVEL_UP_RATE,当前收集等级,最高收集等级,Wild牌面次数,等级升级次数,JP升5次数,SPIN,总押注,rtp,rtp_check,base_rtp,base_lines_rtp,base_jp_rtp,free_rtp,free_lines_rtp,free_jp_rtp,总赢钱,Line赢钱,BaseLine,FreeLine,BaseJP,FreeJP,jp_type_0_count,jp_type_0_rate,jp_type_1_count,jp_type_1_rate,jp_type_2_count,jp_type_2_rate,jp_type_3_count,jp_type_3_rate,Hit,Hit率,>5x,>10x,>20x,>50x,>100x,>1000x,触发Free,Free频率,Free次数,FreeSpin,Free重触发,Free触发平均次数,Free平均次数,Free平均倍,normal_free_rtp,normal_free_lines_rtp,normal_free_jp_rtp,普通FreeLine,普通FreeJP,普通Free触发,普通Free次数,普通FreeSpin,普通Free重触发,普通Free触发平均次数,普通Free平均次数,普通Free平均倍,normal_free_win_times,normal_free_win_rate,super_free_rtp,super_free_lines_rtp,super_free_jp_rtp,SuperFreeLine,SuperFreeJP,SuperFree触发,SuperFree次数,SuperFreeSpin,SuperFree重触发,SuperFree触发平均次数,SuperFree平均次数,SuperFree平均倍,super_free_win_times,super_free_win_rate,main_win_times,main_win_rate,free_win_times,free_win_rate,ok,错误,status,jp_type_counts_rtp,free_ge_16_rtp,free_ge_16_lines_rtp,free_ge_16_jp_rtp,Free>=16Line,Free>=16JP,Free>=16触发,Free>=16次数,Free>=16Spin,Free>=16重触发,Free>=16触发平均次数,Free>=16平均次数,Free>=16平均倍,free_ge_16_win_times,free_ge_16_win_rate,free_lt_16_rtp,free_lt_16_lines_rtp,free_lt_16_jp_rtp,Free<16Line,Free<16JP,Free<16触发,Free<16次数,Free<16Spin,Free<16重触发,Free<16触发平均次数,Free<16平均次数,Free<16平均倍,free_lt_16_win_times,free_lt_16_win_rate
0,2,1,1,1,free,10000,0,1,0,1,1,0,0,0,10000000,100000000000,0.9502853450000001,0.950285345,0.693315415,0.693315415,0.0,0.25696993,0.25696993,0.0,95028534500,95028534500,69331541500,25696993000,0,0,0,0.0,0,0.0,0,0.0,0,0.0,2989906,0.2989906,343349,113760,44618,17481,6744,0,49802,0.0049802,1195828,1195828,30218,16.050198787197303,24.011646118629773,51.59831532870166,0.25696993,0.25696993,0.0,25696993000,0,49802,1195828,1195828,30218,16.050198787197303,24.011646118629773,51.59831532870166,675325,0.5647342259923668,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2989906,0.2989906,675325,0.5647342259923668,True,,"{""base"": {""free"": 49802, ""jp"": [0, 0], ""lines"": [2989906, 69331541500], ""spin"": 10000000}, ""base_trigger_free_times"": 799332, ""bet"": 100000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 0, ""collect_level_max"": 1, ""collect_level_start"": 1, ""collect_level_up_times"": 0, ""collect_level_wild_spins"": 0, ""free"": {""free"": 30218, ""jp"": [0, 0], ""lines"": [675325, 25696993000], ""spin"": 1195828}, ""free_times"": 1195828, ""gt_1000x"": 0, ""gt_100x"": 6744, ""gt_10x"": 113760, ""gt_20x"": 44618, ""gt_50x"": 17481, ""gt_5x"": 343349, ""hit"": 2989906, ""jp_type_counts"": [0, 0, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 799332, ""normal_free_free"": 30218, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [675325, 25696993000], ""normal_free_spin"": 1195828, ""normal_free_times"": 1195828, ""normal_free_triggers"": 49802, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 95028534500}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,1,0,0,0,10000000,100000000000,0.94336634,0.94336634,0.6917576,0.6917576,0.0,0.25160874,0.25160874,0.0,94336634000,94336634000,69175760000,25160874000,0,0,0,0.0,0,0.0,0,0.0,0,0.0,2989093,0.2989093,342190,113058,44115,17162,6615,0,49504,0.0049504,1174744,1174744,29065,16.038299935358758,23.73028442146089,50.82594133807369,0.25160874,0.25160874,0.0,25160874000,0,49504,1174744,1174744,29065,16.038299935358758,23.73028442146089,50.82594133807369,662694,0.5641177992822266,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2989093,0.2989093,662694,0.5641177992822266,True,,"{""base"": {""free"": 49504, ""jp"": [0, 0], ""lines"": [2989093, 69175760000], ""spin"": 10000000}, ""base_trigger_free_times"": 793960, ""bet"": 100000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 0, ""collect_level_max"": 1, ""collect_level_start"": 1, ""collect_level_up_times"": 0, ""collect_level_wild_spins"": 0, ""free"": {""free"": 29065, ""jp"": [0, 0], ""lines"": [662694, 25160874000], ""spin"": 1174744}, ""free_times"": 1174744, ""gt_1000x"": 0, ""gt_100x"": 6615, ""gt_10x"": 113058, ""gt_20x"": 44115, ""gt_50x"": 17162, ""gt_5x"": 342190, ""hit"": 2989093, ""jp_type_counts"": [0, 0, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 793960, ""normal_free_free"": 29065, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [662694, 25160874000], ""normal_free_spin"": 1174744, ""normal_free_times"": 1174744, ""normal_free_triggers"": 49504, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 94336634000}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,1,0,0,0,10000000,100000000000,0.9473322799999999,0.94733228,0.69198425,0.69198425,0.0,0.25534803,0.25534803,0.0,94733228000,94733228000,69198425000,25534803000,0,0,0,0.0,0,0.0,0,0.0,0,0.0,2987308,0.2987308,342236,113736,44697,17454,6610,1,49851,0.0049851,1190220,1190220,393476,15.98250787346292,23.87554913642655,51.2222482999338,0.25534803,0.25534803,0.0,25534803000,0,49851,1190220,1190220,393476,15.98250787346292,23.87554913642655,51.2222482999338,671282,0.5639982524239217,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2987308,0.2987308,671282,0.5639982524239217,True,,"{""base"": {""free"": 49851, ""jp"": [0, 0], ""lines"": [2987308, 69198425000], ""spin"": 10000000}, ""base_trigger_free_times"": 796744, ""bet"": 100000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 0, ""collect_level_max"": 1, ""collect_level_start"": 1, ""collect_level_up_times"": 0, ""collect_level_wild_spins"": 0, ""free"": {""free"": 393476, ""jp"": [0, 0], ""lines"": [671282, 25534803000], ""spin"": 1190220}, ""free_times"": 1190220, ""gt_1000x"": 1, ""gt_100x"": 6610, ""gt_10x"": 113736, ""gt_20x"": 44697, ""gt_50x"": 17454, ""gt_5x"": 342236, ""hit"": 2987308, ""jp_type_counts"": [0, 0, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 796744, ""normal_free_free"": 393476, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [671282, 25534803000], ""normal_free_spin"": 1190220, ""normal_free_times"": 1190220, ""normal_free_triggers"": 49851, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 94733228000}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1,1,free,10000,0,1,0,,,,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,initial free spins exceed Free_Max_Spins: 124 > 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,1,0,0,0,10000000,100000000000,0.94353137,0.94353137,0.69263177,0.69263177,0.0,0.2508996,0.2508996,0.0,94353137000,94353137000,69263177000,25089960000,0,0,0,0.0,0,0.0,0,0.0,0,0.0,2988985,0.2988985,342707,113604,44197,17145,6497,0,49478,0.0049478,1170412,1170412,382120,15.932171874368406,23.65520029103844,50.7093253567242,0.2508996,0.2508996,0.0,25089960000,0,49478,1170412,1170412,382120,15.932171874368406,23.65520029103844,50.7093253567242,659691,0.5636399831854082,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2988985,0.2988985,659691,0.5636399831854082,True,,"{""base"": {""free"": 49478, ""jp"": [0, 0], ""lines"": [2988985, 69263177000], ""spin"": 10000000}, ""base_trigger_free_times"": 788292, ""bet"": 100000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 0, ""collect_level_max"": 1, ""collect_level_start"": 1, ""collect_level_up_times"": 0, ""collect_level_wild_spins"": 0, ""free"": {""free"": 382120, ""jp"": [0, 0], ""lines"": [659691, 25089960000], ""spin"": 1170412}, ""free_times"": 1170412, ""gt_1000x"": 0, ""gt_100x"": 6497, ""gt_10x"": 113604, ""gt_20x"": 44197, ""gt_50x"": 17145, ""gt_5x"": 342707, ""hit"": 2988985, ""jp_type_counts"": [0, 0, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 788292, ""normal_free_free"": 382120, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [659691, 25089960000], ""normal_free_spin"": 1170412, ""normal_free_times"": 1170412, ""normal_free_triggers"": 49478, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 94353137000}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,410566,2524,2524,1000000,10000000000,0.70586945,0.70586945,0.45106725000000003,0.39654725,0.05452,0.2548022,0.2548022,0.0,7058694500,6513494500,3965472500,2548022000,545200000,0,2420,0.00242,97,9.7e-05,7,7e-06,0,0.0,304678,0.304678,13549,7689,4641,1809,673,0,4949,0.004949,117900,117900,38432,16.057385330369772,23.822994544352394,51.48559304910083,0.2548022,0.2548022,0.0,2548022000,0,4949,117900,117900,38432,16.057385330369772,23.822994544352394,51.48559304910083,66797,0.5665564037319762,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,303045,0.303045,66797,0.5665564037319762,True,,"{""base"": {""free"": 4949, ""jp"": [2524, 545200000], ""lines"": [303045, 3965472500], ""spin"": 1000000}, ""base_trigger_free_times"": 79468, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 2524, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 2524, ""collect_level_wild_spins"": 410566, ""free"": {""free"": 38432, ""jp"": [0, 0], ""lines"": [66797, 2548022000], ""spin"": 117900}, ""free_times"": 117900, ""gt_1000x"": 0, ""gt_100x"": 673, ""gt_10x"": 7689, ""gt_20x"": 4641, ""gt_50x"": 1809, ""gt_5x"": 13549, ""hit"": 304678, ""jp_type_counts"": [2420, 97, 7, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 79468, ""normal_free_free"": 38432, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [66797, 2548022000], ""normal_free_spin"": 117900, ""normal_free_times"": 117900, ""normal_free_triggers"": 4949, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 7058694500}",9.7e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,411431,2486,2486,1000000,10000000000,0.7169407000000001,0.7169407,0.4514325,0.3977625,0.05367,0.2655082,0.2655082,0.0,7169407000,6632707000,3977625000,2655082000,536700000,0,2383,0.002383,94,9.4e-05,9,9e-06,0,0.0,304981,0.304981,13674,7770,4740,1847,731,0,5008,0.005008,118808,118808,37792,16.177316293929714,23.723642172523963,53.016813099041535,0.2655082,0.2655082,0.0,2655082000,0,5008,118808,118808,37792,16.177316293929714,23.723642172523963,53.016813099041535,67187,0.5655090566291833,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,303379,0.303379,67187,0.5655090566291833,True,,"{""base"": {""free"": 5008, ""jp"": [2486, 536700000], ""lines"": [303379, 3977625000], ""spin"": 1000000}, ""base_trigger_free_times"": 81016, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 2486, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 2486, ""collect_level_wild_spins"": 411431, ""free"": {""free"": 37792, ""jp"": [0, 0], ""lines"": [67187, 2655082000], ""spin"": 118808}, ""free_times"": 118808, ""gt_1000x"": 0, ""gt_100x"": 731, ""gt_10x"": 7770, ""gt_20x"": 4740, ""gt_50x"": 1847, ""gt_5x"": 13674, ""hit"": 304981, ""jp_type_counts"": [2383, 94, 9, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 81016, ""normal_free_free"": 37792, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [67187, 2655082000], ""normal_free_spin"": 118808, ""normal_free_times"": 118808, ""normal_free_triggers"": 5008, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 7169407000}",9.4e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,411355,2622,2622,1000000,10000000000,0.73904505,0.73904505,0.46458875,0.39861875,0.06597,0.2744563,0.2744563,0.0,7390450500,6730750500,3986187500,2744563000,659700000,0,2526,0.002526,87,8.7e-05,7,7e-06,2,2e-06,305431,0.305431,13804,7972,4770,1971,760,2,5106,0.005106,121784,121784,39108,16.19193106149628,23.851155503329416,53.751723462593034,0.2744563,0.2744563,0.0,2744563000,0,5106,121784,121784,39108,16.19193106149628,23.851155503329416,53.751723462593034,69193,0.5681616632726795,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,303698,0.303698,69193,0.5681616632726795,True,,"{""base"": {""free"": 5106, ""jp"": [2622, 659700000], ""lines"": [303698, 3986187500], ""spin"": 1000000}, ""base_trigger_free_times"": 82676, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 2622, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 2622, ""collect_level_wild_spins"": 411355, ""free"": {""free"": 39108, ""jp"": [0, 0], ""lines"": [69193, 2744563000], ""spin"": 121784}, ""free_times"": 121784, ""gt_1000x"": 2, ""gt_100x"": 760, ""gt_10x"": 7972, ""gt_20x"": 4770, ""gt_50x"": 1971, ""gt_5x"": 13804, ""hit"": 305431, ""jp_type_counts"": [2526, 87, 7, 2], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 82676, ""normal_free_free"": 39108, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [69193, 2744563000], ""normal_free_spin"": 121784, ""normal_free_times"": 121784, ""normal_free_triggers"": 5106, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 7390450500}",8.7e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,411033,2559,2559,1000000,10000000000,0.7276015499999999,0.72760155,0.45633285,0.39611285,0.06022,0.2712687,0.2712687,0.0,7276015500,6673815500,3961128500,2712687000,602200000,0,2458,0.002458,88,8.8e-05,12,1.2e-05,1,1e-06,304984,0.304984,13615,7849,4785,1919,761,1,5066,0.005066,120148,120148,38928,16.03237268061587,23.716541650217135,53.54692064745361,0.2712687,0.2712687,0.0,2712687000,0,5066,120148,120148,38928,16.03237268061587,23.716541650217135,53.54692064745361,68363,0.5689899124413224,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,303285,0.303285,68363,0.5689899124413224,True,,"{""base"": {""free"": 5066, ""jp"": [2559, 602200000], ""lines"": [303285, 3961128500], ""spin"": 1000000}, ""base_trigger_free_times"": 81220, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 2559, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 2559, ""collect_level_wild_spins"": 411033, ""free"": {""free"": 38928, ""jp"": [0, 0], ""lines"": [68363, 2712687000], ""spin"": 120148}, ""free_times"": 120148, ""gt_1000x"": 1, ""gt_100x"": 761, ""gt_10x"": 7849, ""gt_20x"": 4785, ""gt_50x"": 1919, ""gt_5x"": 13615, ""hit"": 304984, ""jp_type_counts"": [2458, 88, 12, 1], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 81220, ""normal_free_free"": 38928, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [68363, 2712687000], ""normal_free_spin"": 120148, ""normal_free_times"": 120148, ""normal_free_triggers"": 5066, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 7276015500}",8.8e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,206415,1297,1297,1000000,10000000000,0.8388913999999998,0.8388914,0.5807125999999999,0.5430626,0.03765,0.2581788,0.2581788,0.0,8388914000,8012414000,5430626000,2581788000,376500000,0,1252,0.001252,39,3.9e-05,4,4e-06,2,2e-06,301388,0.301388,23675,9510,4542,1818,680,2,4854,0.004854,114044,114044,36504,15.974454058508446,23.494849608570252,53.18887515451175,0.2581788,0.2581788,0.0,2581788000,0,4854,114044,114044,36504,15.974454058508446,23.494849608570252,53.18887515451175,64591,0.5663691206902599,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300553,0.300553,64591,0.5663691206902599,True,,"{""base"": {""free"": 4854, ""jp"": [1297, 376500000], ""lines"": [300553, 5430626000], ""spin"": 1000000}, ""base_trigger_free_times"": 77540, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 1297, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 1297, ""collect_level_wild_spins"": 206415, ""free"": {""free"": 36504, ""jp"": [0, 0], ""lines"": [64591, 2581788000], ""spin"": 114044}, ""free_times"": 114044, ""gt_1000x"": 2, ""gt_100x"": 680, ""gt_10x"": 9510, ""gt_20x"": 4542, ""gt_50x"": 1818, ""gt_5x"": 23675, ""hit"": 301388, ""jp_type_counts"": [1252, 39, 4, 2], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 77540, ""normal_free_free"": 36504, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [64591, 2581788000], ""normal_free_spin"": 114044, ""normal_free_times"": 114044, ""normal_free_triggers"": 4854, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 8388914000}",3.9e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,37179,239,239,1000000,10000000000,0.9354018500000001,0.93540185,0.67458465,0.66451465,0.01007,0.2608172,0.2608172,0.0,9354018500,9253318500,6645146500,2608172000,100700000,0,231,0.000231,5,5e-06,2,2e-06,1,1e-06,299682,0.299682,32569,10937,4570,1794,683,2,4983,0.004983,114888,114888,36032,15.825005017057997,23.055990367248647,52.34140076259281,0.2608172,0.2608172,0.0,2608172000,0,4983,114888,114888,36032,15.825005017057997,23.055990367248647,52.34140076259281,65463,0.5697984123668268,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,299527,0.299527,65463,0.5697984123668268,True,,"{""base"": {""free"": 4983, ""jp"": [239, 100700000], ""lines"": [299527, 6645146500], ""spin"": 1000000}, ""base_trigger_free_times"": 78856, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 239, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 239, ""collect_level_wild_spins"": 37179, ""free"": {""free"": 36032, ""jp"": [0, 0], ""lines"": [65463, 2608172000], ""spin"": 114888}, ""free_times"": 114888, ""gt_1000x"": 2, ""gt_100x"": 683, ""gt_10x"": 10937, ""gt_20x"": 4570, ""gt_50x"": 1794, ""gt_5x"": 32569, ""hit"": 299682, ""jp_type_counts"": [231, 5, 2, 1], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 78856, ""normal_free_free"": 36032, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [65463, 2608172000], ""normal_free_spin"": 114888, ""normal_free_times"": 114888, ""normal_free_triggers"": 4983, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 9354018500}",5e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,37338,248,248,1000000,10000000000,0.9401659,0.9401659,0.6737419,0.6683919,0.00535,0.266424,0.266424,0.0,9401659000,9348159000,6683919000,2664240000,53500000,0,237,0.000237,11,1.1e-05,0,0.0,0,0.0,300532,0.300532,32622,11234,4644,1864,690,0,5115,0.005115,124000,124000,40772,16.271358748778102,24.242424242424242,52.08680351906158,0.266424,0.266424,0.0,2664240000,0,5115,124000,124000,40772,16.271358748778102,24.242424242424242,52.08680351906158,70151,0.565733870967742,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300371,0.300371,70151,0.565733870967742,True,,"{""base"": {""free"": 5115, ""jp"": [248, 53500000], ""lines"": [300371, 6683919000], ""spin"": 1000000}, ""base_trigger_free_times"": 83228, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 248, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 248, ""collect_level_wild_spins"": 37338, ""free"": {""free"": 40772, ""jp"": [0, 0], ""lines"": [70151, 2664240000], ""spin"": 124000}, ""free_times"": 124000, ""gt_1000x"": 0, ""gt_100x"": 690, ""gt_10x"": 11234, ""gt_20x"": 4644, ""gt_50x"": 1864, ""gt_5x"": 32622, ""hit"": 300532, ""jp_type_counts"": [237, 11, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 83228, ""normal_free_free"": 40772, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [70151, 2664240000], ""normal_free_spin"": 124000, ""normal_free_times"": 124000, ""normal_free_triggers"": 5115, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 9401659000}",1.1e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,37583,239,239,1000000,10000000000,0.9387061999999999,0.9387062,0.6704534,0.6654434,0.00501,0.2682528,0.2682528,0.0,9387062000,9336962000,6654434000,2682528000,50100000,0,232,0.000232,7,7e-06,0,0.0,0,0.0,299762,0.299762,32346,11033,4566,1841,742,0,5025,0.005025,119124,119124,38120,16.120199004975124,23.706268656716418,53.38364179104478,0.2682528,0.2682528,0.0,2682528000,0,5025,119124,119124,38120,16.120199004975124,23.706268656716418,53.38364179104478,67679,0.5681390819650113,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,299598,0.299598,67679,0.5681390819650113,True,,"{""base"": {""free"": 5025, ""jp"": [239, 50100000], ""lines"": [299598, 6654434000], ""spin"": 1000000}, ""base_trigger_free_times"": 81004, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 239, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 239, ""collect_level_wild_spins"": 37583, ""free"": {""free"": 38120, ""jp"": [0, 0], ""lines"": [67679, 2682528000], ""spin"": 119124}, ""free_times"": 119124, ""gt_1000x"": 0, ""gt_100x"": 742, ""gt_10x"": 11033, ""gt_20x"": 4566, ""gt_50x"": 1841, ""gt_5x"": 32346, ""hit"": 299762, ""jp_type_counts"": [232, 7, 0, 0], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 81004, ""normal_free_free"": 38120, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [67679, 2682528000], ""normal_free_spin"": 119124, ""normal_free_times"": 119124, ""normal_free_triggers"": 5025, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 9387062000}",7e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,1,1,1,free,10000,0,1,0,1,5,37231,213,213,1000000,10000000000,0.93438755,0.93438755,0.6716497499999999,0.66217975,0.00947,0.2627378,0.2627378,0.0,9343875500,9249175500,6621797500,2627378000,94700000,0,205,0.000205,7,7e-06,0,0.0,1,1e-06,298981,0.298981,31909,10559,4193,1848,783,1,4920,0.00492,117556,117556,38424,16.083739837398372,23.89349593495935,53.401991869918696,0.2627378,0.2627378,0.0,2627378000,0,4920,117556,117556,38424,16.083739837398372,23.89349593495935,53.401991869918696,35668,0.30341284153935144,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,298840,0.29884,35668,0.30341284153935144,True,,"{""base"": {""free"": 4920, ""jp"": [213, 94700000], ""lines"": [298840, 6621797500], ""spin"": 1000000}, ""base_trigger_free_times"": 79132, ""bet"": 10000000000, ""collect_level"": 1, ""collect_level_jp_up_times"": 213, ""collect_level_max"": 5, ""collect_level_start"": 1, ""collect_level_up_times"": 213, ""collect_level_wild_spins"": 37231, ""free"": {""free"": 38424, ""jp"": [0, 0], ""lines"": [35668, 2627378000], ""spin"": 117556}, ""free_times"": 117556, ""gt_1000x"": 1, ""gt_100x"": 783, ""gt_10x"": 10559, ""gt_20x"": 4193, ""gt_50x"": 1848, ""gt_5x"": 31909, ""hit"": 298981, ""jp_type_counts"": [205, 7, 0, 1], ""level_up_rate"": 0, ""normal_free_base_trigger_times"": 79132, ""normal_free_free"": 38424, ""normal_free_jp"": [0, 0], ""normal_free_lines"": [35668, 2627378000], ""normal_free_spin"": 117556, ""normal_free_times"": 117556, ""normal_free_triggers"": 4920, ""super_free_base_trigger_times"": 0, ""super_free_free"": 0, ""super_free_jp"": [0, 0], ""super_free_lines"": [0, 0], ""super_free_spin"": 0, ""super_free_times"": 0, ""super_free_triggers"": 0, ""wins"": 9343875500}",7e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
